registryid,siting_metric
['110045012197'],0.0014864272332802907
['110042111595'],0.0014859901815398617
['110038760329'],0.0014859901815398617
['110015335172'],0.0014849739010992862
['110046370093'],0.0014849372818282608
['110038737784'],0.0014844688604480332
['110070149282'],0.0014836799266332852
['110069497967'],0.00148362547891871
['110070149172'],0.0014834939422186013
['110040403499'],0.0014827523878011254
['110038707655'],0.0014827523878011254
['110069992208'],0.00148238157952905
['110067366692'],0.0014821432891946686
['110014234694'],0.001481901520918573
['110064402588'],0.001481878869884888
['110038758378'],0.001481878869884888
['110043085489'],0.001481878869884888
['110070560332'],0.001480035633217973
['110070234880'],0.0014796531719715247
['110059657599'],0.0014796070540388933
['110038701893'],0.0014789742392113813
['110012278515'],0.0014787237422868695
['110043455711'],0.0014786298398712032
['110063009916'],0.00147791091199032
['110038722914'],0.00147791091199032
['110070789551'],0.0014774481647323132
['110063597111'],0.0014772830627514573
['110071089743'],0.0014765385983666417
['110038759732'],0.001476083881850204
['110038755790'],0.0014753374269072417
['110071089291'],0.0014749944884026051
['110070068683'],0.001474461316353601
['110001321427'],0.001474085424319079
['110060535354'],0.0014737609988295238
['110039537365'],0.0014727753476213785
['110055377195'],0.0014727077220108148
['110045012142'],0.0014725827917413902
['110038720685'],0.0014723897566476718
['110038705265'],0.001471800948379916
['110038766421'],0.00147174483362826
['110063010762'],0.0014716815573115312
['110071089030'],0.0014700992590763302
['110070507872'],0.0014683940872759777
['110070385432'],0.0014661065058699679
['110038715744'],0.0014652716014286473
['110038697568'],0.0014639881077873748
['110071194747'],0.0014627971464265315
['110067367076'],0.001462416871391983
['110015331498'],0.0014609337455152743
['110070068973'],0.0014605405078298266
['110040213435'],0.0014604077122768039
['110012117011'],0.0014599834827256403
['110063009658'],0.0014599834827256403
['110071162586'],0.0014591137491586522
['110070789679'],0.0014585667306160348
['110071162877'],0.0014576892365508942
['110039538792'],0.001457045033778473
['110040821643'],0.001456829442129385
['110070605043'],0.001455874685405958
['C57949'],0.001455566563432133
['110060471341'],0.0014555188663331652
['110043455917'],0.0014535510196030947
['110042240517'],0.0014529849571839474
['110055264397'],0.0014529849571839474
['110033607327'],0.0014529849571839474
['110057203299'],0.0014529849571839474
['110055950573'],0.0014529849571839474
['110063008837'],0.0014529849571839474
['110057203271'],0.0014529849571839474
['110033613258'],0.0014529849571839474
['110056364009'],0.0014529849571839474
['110070523738'],0.0014527443108952498
['110071141365'],0.0014523522582081828
['110043316097'],0.001451916592404953
['110070234872'],0.0014509311498809429
['110070789647'],0.001450851774007738
['110071089557'],0.0014507525616883666
['110043242130'],0.0014505894507925259
['110070813695'],0.001450454685348826
['110070671417'],0.0014496920989186335
['110060613242'],0.001448086745007095
['110064566303'],0.0014480016991273309
['110070081540'],0.0014471877598485176
['110070149269'],0.0014469833315134035
['110060781275'],0.0014468796543109224
['110054365806'],0.0014468796543109224
['110021324592'],0.0014468566387167818
['110070790002'],0.0014466743405912364
['110059659329'],0.0014466743405912364
['110070523742'],0.0014466743405912364
['110067220340'],0.0014465611762039775
['110070068575'],0.0014459278856482742
['110039547808'],0.0014448372600487686
['110020124015'],0.0014448372600487686
['110070523739'],0.0014445943588096625
['110060281092'],0.001444561550375678
['110038753426'],0.0014438975636962262
['110070384639'],0.001442663773308187
['110054625642'],0.0014425464181545404
['110070209955'],0.0014420808802712787
['110038757191'],0.0014417257519302262
['110038748200'],0.0014416599091185926
['C56609'],0.0014414472378690003
['110071089242'],0.0014398908404341785
['110070057675'],0.001439449356770507
['110067220082'],0.0014393872867303223
['110043965288'],0.0014376396875365497
['110071194807'],0.0014373263778013844
['110056393433'],0.0014370358391378654
['110070226000'],0.001436994444313034
['110044761932'],0.0014369265186630765
['110040217057'],0.0014366014710861913
['110070034251'],0.0014365298544590627
['110044861655'],0.0014342259276350858
['110070106087'],0.0014339290689440519
['110057003264'],0.0014327762538518859
['110015874124'],0.001432642432385521
['110038709948'],0.001431877717449115
['110003066422'],0.001431846686423175
['110007401819'],0.001430473904201142
['110071162841'],0.0014297092075747442
['110070209848'],0.0014294794461536203
['110066849646'],0.0014294653953843704
['110070205607'],0.0014288200765942918
['110038710375'],0.001428763692413369
['110038741742'],0.0014285899632493718
['110044214392'],0.0014270501778535173
['110054628006'],0.0014270501778535173
['110038749496'],0.0014270501778535173
['110043636946'],0.0014270501778535173
['110043425433'],0.0014270501778535173
['110044763182'],0.0014270501778535173
['110038744384'],0.0014270501778535173
['110043425601'],0.0014270501778535173
['110070675683'],0.0014270501778535173
['110060409393'],0.0014270501778535173
['110043425424'],0.0014270501778535173
['110038718171'],0.0014270501778535173
['110059657517'],0.0014269854394942311
['110070069193'],0.0014260781445959185
['110054365771'],0.0014259168678837182
['110039550394'],0.001425708660113913
['110015337027'],0.0014253770863777108
['110056365106'],0.0014234443058424766
['110045401150'],0.0014234174840508196
['110070057629'],0.0014230597873669526
['110060782176'],0.0014207283019216624
['110015495775'],0.001420590822496676
['110044214953'],0.0014198655663764995
['110063210813'],0.0014195861306367508
['110039550205'],0.0014195025681975624
['110064566410'],0.001418362295187174
['110038700509'],0.001416951251395533
['110069239158'],0.001416762089688107
['110056254306'],0.0014167531550657757
['110070384749'],0.001416498010978356
['110038750063'],0.0014161731776280446
['110067221349'],0.0014159664522280333
['110070671430'],0.0014154097983070041
['110061089815'],0.0014154097983070041
['110071089397'],0.00141539153997371
['110055085679'],0.001414151808250778
['110070789859'],0.001413782412874476
['110038727358'],0.001412948259228261
['110059657072'],0.0014126772761660848
['110038757164'],0.0014124515245516338
['110038026766'],0.001410967101653423
['110039555665'],0.001410967101653423
['110038736106'],0.001410967101653423
['110064186599'],0.00141057250709302
['110039551295'],0.0014102206467104608
['110059721065'],0.0014101335653026847
['110071089456'],0.0014101335653026847
['110038713041'],0.0014097498011728547
['110070570208'],0.0014093620730819534
['110070081547'],0.0014092677580921688
['110071090430'],0.0014081111360960063
['110054624956'],0.00140769690856302
['110043082464'],0.0014072633673788615
['110042112399'],0.0014070158014308084
['110045400641'],0.0014068406587795122
['110070209644'],0.001405953118303496
['110038737061'],0.0014058349078952329
['110064241431'],0.001404750747790394
['110070385436'],0.0014046303105821427
['110070385472'],0.0014046303105821427
['110071088944'],0.0014046303105821427
['110069349529'],0.0014046303105821427
['110071090784'],0.0014046303105821427
['110070354588'],0.0014046303105821427
['110038765306'],0.001403865037841656
['110070149217'],0.0014035090924463182
['110054625820'],0.0014034019668190266
['110038701900'],0.0014032092022549028
['110043452411'],0.0014031631387250588
['110054365076'],0.0014021617000179668
['110070556222'],0.0014019108551506672
['110040402686'],0.001401399210884174
['110046426131'],0.001401399210884174
['110057203431'],0.0014003615436548817
['110041262941'],0.001399409663704251
['110063009202'],0.0013983928578759038
['110070570194'],0.0013982779565045861
['110039555790'],0.0013981100420472283
['110070069090'],0.0013979283346755337
['110070570424'],0.0013968201325154671
['110038692849'],0.001396165049633095
['110064566553'],0.001396165049633095
['110011369214'],0.0013960666911343878
['110070384719'],0.0013958169653184934
['110055376864'],0.0013956942040954886
['110004588438'],0.0013955267273022102
['110056365204'],0.0013953702562327153
['110039058729'],0.0013953702562327153
['110056365197'],0.0013953702562327153
['110003073361'],0.0013952992474565852
['110015330694'],0.0013940560564196615
['110070258837'],0.001393776076929354
['110038749673'],0.001393776076929354
['110059777503'],0.001393758156446557
['110055376828'],0.0013936413114856538
['110055377104'],0.0013936413114856538
['110042301256'],0.001393580838243821
['110014210558'],0.0013935163812162294
['110070234886'],0.00139344936985831
['110070605082'],0.0013892763664005415
['110041620519'],0.0013890452167967195
['C3136'],0.0013886500514736805
['110044763501'],0.0013885690048500135
['110063009774'],0.0013879831651062706
['110064402579'],0.0013875949190014917
['110070556145'],0.0013872937550853896
['110070258793'],0.001386467451737063
['110060934253'],0.001386467451737063
['110060934306'],0.001386467451737063
['110043425530'],0.0013862248999538488
['110043425059'],0.0013861140963683989
['110070385413'],0.0013860452667025726
['110043425380'],0.0013860452667025726
['110038286388'],0.0013858023654634666
['110070209806'],0.0013857489663451684
['110071089911'],0.0013848997652274062
['110005983445'],0.0013842846154406947
['110038737089'],0.001384054444969862
['110070209854'],0.0013839045921434485
['110071089957'],0.001383412464368911
['110067449639'],0.0013830991059299467
['110038764192'],0.0013827929360734922
['110043455604'],0.0013822994583228487
['110038761587'],0.0013822994583228487
['110067449755'],0.0013822594480633833
['110070004442'],0.0013820407102021093
['110070525619'],0.0013797204798519877
['110042112530'],0.0013795985205381507
['110070525645'],0.0013790382639956298
['110038747693'],0.0013778386443496799
['110070385434'],0.0013774975996516776
['110070106101'],0.0013774975996516776
['110064039561'],0.0013774975996516776
['110015330550'],0.001377209007569132
['110066849502'],0.0013752207693231754
['110038759714'],0.0013744999785200121
['110038764012'],0.0013743964901278714
['110070570396'],0.0013732133702204939
['110004666166'],0.0013709241922997414
['110064692319'],0.0013698882495733892
['110038735045'],0.0013674368278323715
['110070209816'],0.0013671633471863175
['C2817'],0.0013669984096132334
['110056364704'],0.0013667271623951176
['110064039204'],0.0013667271623951176
['110038721960'],0.0013667271623951176
['110056253726'],0.0013664539686097763
['110039688228'],0.00136644651745196
['110070028573'],0.00136555102771697
['110060280976'],0.0013642669499610628
['110020826542'],0.0013633730610603527
['110070813647'],0.0013624028031094149
['110070234981'],0.001362295099921885
['C10863'],0.0013622557978453147
['110070225941'],0.001359599237066774
['110045400963'],0.0013580688379915403
['110070629107'],0.0013579340725478404
['110071090545'],0.0013573111228423627
['110040402383'],0.0013567045551094313
['110038764138'],0.0013567045551094313
['110044759749'],0.0013567045551094313
['110001886585'],0.0013566383546296985
['110015331835'],0.001356266535326061
['110042302120'],0.001355932858948986
['110070616087'],0.0013558628476215446
['110038750198'],0.0013532283851259365
['110070234850'],0.0013529528154515847
['110002970161'],0.0013529528154515847
['110064567160'],0.0013529428125358671
['110071090473'],0.0013528236103894978
['110039552178'],0.0013523655068874874
['110025168217'],0.0013523655068874874
['110054147794'],0.0013523655068874874
['110071089998'],0.0013523655068874874
['110070164194'],0.0013523655068874874
['110071089901'],0.0013523655068874874
['110070247580'],0.0013523655068874874
['110071089765'],0.0013523655068874874
['110044762245'],0.0013523655068874874
['110040403266'],0.0013523655068874874
['110070069149'],0.001352283152494159
['110055264066'],0.0013521306962110183
['110024783000'],0.0013515865161475762
['110014128844'],0.0013515865161475762
['110055130031'],0.00135134361490847
['110070556350'],0.0013511547501351528
['110038716208'],0.0013502239816740344
['110039544794'],0.0013480689756001697
['110064692499'],0.0013480214915348695
['110069239390'],0.0013478912098457817
['110070069044'],0.0013475555234670593
['110038743330'],0.001347425399845977
['110071089754'],0.001347425399845977
['110038730638'],0.0013470495023578952
['110070385513'],0.001346909975262004
['110070004628'],0.0013458112280642079
['110043454721'],0.0013454937730168863
['110070262007'],0.0013438784754704744
['110039535474'],0.0013429943558992254
['110070149053'],0.001342580128366239
['110054147071'],0.001341260243492589
['110070789702'],0.0013392002408585675
